order_id,customer_id,product_id,quantity,order_date,status
1472,423,19,4,2025-10-20,completed
1473,46,18,3,2025-10-04,cancelled
1474,91,28,3,2025-09-20,cancelled
1475,629,8,4,2025-09-21,pending
1476,831,17,3,2025-09-27,completed
1477,537,42,4,2025-10-17,completed
1478,468,14,3,2025-10-31,cancelled
1479,107,17,5,2025-11-27,cancelled
1480,162,50,3,2025-11-11,pending
1481,238,10,5,2025-11-02,pending
1482,122,45,5,2025-11-06,completed
1483,944,11,4,2025-09-03,cancelled
1484,881,41,1,2025-10-31,cancelled
1485,8,28,1,2025-11-03,pending
1486,338,43,5,2025-09-17,cancelled
1487,281,9,4,2025-10-06,completed
1488,409,21,3,2025-10-07,pending
1489,568,41,2,2025-09-20,completed
1490,573,10,4,2025-10-21,pending
1491,808,6,3,2025-08-30,completed
1492,485,49,3,2025-11-16,completed
1493,268,48,3,2025-10-12,completed
1494,767,48,1,2025-11-04,cancelled
1495,613,46,4,2025-10-03,cancelled
1496,241,38,5,2025-10-20,cancelled
1497,317,18,1,2025-11-23,pending
1498,482,7,1,2025-11-27,cancelled
1499,142,14,3,2025-09-09,cancelled
1500,864,15,1,2025-09-14,pending
1501,845,5,3,2025-11-03,pending
1502,345,24,5,2025-10-07,pending
1503,486,23,2,2025-09-30,cancelled
1504,611,31,2,2025-09-29,completed
1505,209,17,1,2025-09-04,completed
1506,37,20,1,2025-11-17,pending
1507,265,8,3,2025-11-05,cancelled
1508,979,11,5,2025-09-24,completed
1509,511,5,5,2025-11-23,completed
1510,544,18,2,2025-11-06,completed
1511,31,30,5,2025-09-29,completed
1512,5,6,2,2025-11-24,completed
1513,734,32,1,2025-10-18,cancelled
1514,766,47,5,2025-09-02,pending
1515,265,1,3,2025-11-12,pending
1516,72,17,4,2025-09-24,completed
1517,694,14,4,2025-11-08,completed
1518,935,3,5,2025-10-19,cancelled
1519,941,30,3,2025-11-08,completed
1520,720,34,4,2025-10-22,completed
1521,347,17,1,2025-10-25,pending
1522,612,35,4,2025-10-29,completed
1523,583,43,4,2025-10-02,cancelled
1524,649,34,2,2025-11-26,pending
1525,353,18,3,2025-09-26,cancelled
1526,959,45,4,2025-09-05,pending
1527,182,38,3,2025-11-19,cancelled
1528,392,2,5,2025-09-03,pending
1529,296,25,1,2025-11-25,pending
1530,183,49,3,2025-09-07,cancelled
1531,240,27,5,2025-10-19,completed
1532,6,12,1,2025-10-21,completed
1533,707,35,4,2025-09-06,pending
1534,257,2,5,2025-11-04,pending
1535,891,42,3,2025-10-25,completed
1536,349,20,4,2025-11-02,completed
1537,899,4,2,2025-09-15,cancelled
1538,149,23,1,2025-09-04,completed
1539,685,46,3,2025-11-03,cancelled
1540,235,38,3,2025-11-21,completed
1541,326,29,2,2025-09-03,completed
1542,605,19,3,2025-09-05,pending
1543,574,34,5,2025-10-30,completed
1544,80,1,4,2025-09-02,cancelled
1545,352,48,3,2025-09-20,cancelled
1546,850,6,2,2025-11-18,pending
1547,524,26,3,2025-09-10,completed
1548,856,49,4,2025-10-19,cancelled
1549,326,13,2,2025-09-12,cancelled
1550,528,9,4,2025-09-02,completed
1551,221,6,5,2025-10-19,completed
1552,860,38,2,2025-09-19,pending
1553,317,11,4,2025-09-16,pending
1554,662,4,4,2025-11-18,completed
1555,245,49,3,2025-10-13,cancelled
1556,515,40,1,2025-11-15,pending
1557,694,15,4,2025-10-10,cancelled
1558,504,2,4,2025-09-08,cancelled
1559,6,23,2,2025-09-19,pending
1560,71,23,2,2025-10-21,cancelled
1561,857,23,2,2025-11-23,cancelled
1562,897,23,4,2025-11-16,pending
1563,368,45,5,2025-09-19,completed
1564,7,24,5,2025-10-03,pending
1565,416,34,4,2025-10-03,cancelled
1566,436,40,4,2025-09-15,pending
1567,41,18,4,2025-09-19,completed
1568,568,15,1,2025-11-17,pending
1569,785,37,3,2025-11-09,cancelled
1570,122,27,2,2025-10-17,cancelled
1571,572,2,3,2025-11-11,completed
1572,534,24,2,2025-11-03,cancelled
1573,74,41,5,2025-09-29,completed
1574,566,13,5,2025-11-07,pending
1575,211,36,1,2025-10-19,completed
1576,614,11,5,2025-10-30,pending
1577,115,8,2,2025-11-26,completed
1578,276,2,2,2025-09-01,cancelled
1579,724,5,5,2025-11-21,cancelled
1580,173,18,4,2025-08-29,cancelled
1581,329,19,2,2025-09-16,cancelled
1582,958,12,1,2025-09-14,completed
1583,411,44,4,2025-09-01,completed
1584,156,13,2,2025-08-31,pending
1585,463,13,2,2025-09-15,completed
1586,77,14,5,2025-11-14,cancelled
1587,148,14,4,2025-09-08,cancelled
1588,181,14,3,2025-10-19,completed
1589,62,27,4,2025-08-30,cancelled
1590,602,41,1,2025-10-29,cancelled
1591,327,38,2,2025-08-31,cancelled
1592,563,43,3,2025-09-12,completed
1593,177,34,4,2025-11-20,completed
1594,35,50,2,2025-11-17,cancelled
1595,276,45,1,2025-10-23,pending
1596,213,16,2,2025-09-06,cancelled
1597,408,22,5,2025-10-22,cancelled
1598,706,20,5,2025-09-12,pending
1599,648,39,3,2025-11-02,completed
1600,774,20,2,2025-11-13,cancelled
1601,2,28,4,2025-11-18,completed
1602,457,39,3,2025-08-29,pending
1603,970,14,2,2025-10-19,completed
1604,246,35,5,2025-10-26,pending
1605,777,9,5,2025-10-19,completed
1606,29,44,4,2025-08-30,completed
1607,284,1,1,2025-09-27,cancelled
1608,167,41,1,2025-09-14,completed
1609,786,9,5,2025-09-11,completed
1610,487,23,1,2025-10-29,completed
1611,189,9,3,2025-10-20,cancelled
1612,850,8,3,2025-09-05,pending
1613,536,12,1,2025-10-26,cancelled
1614,134,17,5,2025-09-09,cancelled
1615,6,40,4,2025-11-10,completed
1616,639,8,1,2025-10-17,cancelled
1617,860,27,1,2025-09-04,completed
1618,9,6,2,2025-11-13,pending
1619,442,28,5,2025-10-13,cancelled
1620,362,37,3,2025-10-15,cancelled
1621,971,22,4,2025-09-25,completed
1622,970,29,4,2025-09-22,pending
1623,586,2,2,2025-11-07,cancelled
1624,682,23,3,2025-09-02,completed
1625,205,16,2,2025-09-17,pending
1626,840,23,4,2025-10-26,completed
1627,671,50,2,2025-09-28,completed
1628,372,38,1,2025-11-03,pending
1629,635,24,4,2025-11-26,completed
1630,787,40,5,2025-11-10,completed
1631,837,36,1,2025-11-04,pending
1632,185,24,2,2025-08-31,pending
1633,443,21,3,2025-09-29,cancelled
1634,330,15,1,2025-11-08,cancelled
1635,806,26,2,2025-09-22,cancelled
1636,373,21,5,2025-10-16,cancelled
1637,444,22,1,2025-11-27,pending
1638,18,13,3,2025-11-03,cancelled
1639,115,13,5,2025-10-07,pending
1640,731,44,5,2025-11-08,cancelled
1641,776,23,5,2025-09-15,cancelled
1642,641,2,2,2025-08-30,pending
1643,672,10,3,2025-11-03,cancelled
1644,408,14,1,2025-10-24,pending
1645,797,24,2,2025-11-08,pending
1646,316,2,2,2025-08-30,pending
1647,115,31,2,2025-10-26,completed
1648,469,40,5,2025-11-19,completed
1649,689,33,2,2025-10-24,cancelled
1650,817,12,3,2025-09-09,completed
1651,342,20,5,2025-11-23,completed
1652,502,4,3,2025-09-15,cancelled
1653,457,10,3,2025-10-11,cancelled
1654,665,28,1,2025-09-30,pending
1655,116,12,5,2025-09-30,pending
1656,212,5,4,2025-10-27,completed
1657,722,14,1,2025-10-25,pending
1658,20,14,1,2025-11-22,completed
1659,955,35,5,2025-11-08,completed
1660,466,41,1,2025-09-25,pending
1661,902,18,4,2025-10-10,pending
1662,36,18,2,2025-09-05,completed
1663,209,6,4,2025-11-02,completed
1664,948,17,5,2025-09-17,pending
1665,858,28,2,2025-09-19,pending
1666,520,3,1,2025-10-09,completed
1667,505,31,4,2025-09-12,cancelled
1668,854,17,1,2025-11-10,cancelled
1669,837,35,4,2025-10-05,completed
1670,933,49,5,2025-09-04,completed
1671,885,10,2,2025-09-12,cancelled
1672,485,19,1,2025-11-02,cancelled
1673,154,42,1,2025-09-18,cancelled
1674,285,6,4,2025-10-30,pending
1675,399,23,2,2025-11-01,completed
1676,313,40,1,2025-11-26,cancelled
1677,416,6,4,2025-09-04,pending
1678,573,48,1,2025-09-29,pending
1679,368,14,1,2025-09-25,cancelled
1680,92,2,2,2025-09-26,pending
1681,392,22,3,2025-11-02,cancelled
1682,582,27,2,2025-10-10,pending
1683,532,11,3,2025-11-26,cancelled
1684,690,44,4,2025-10-30,pending
1685,785,36,5,2025-08-29,cancelled
1686,952,19,1,2025-10-13,pending
1687,878,40,2,2025-11-07,cancelled
1688,957,8,2,2025-10-10,cancelled
1689,286,50,1,2025-09-24,pending
1690,249,14,4,2025-10-12,pending
1691,820,22,4,2025-11-02,completed
1692,365,32,4,2025-10-20,pending
1693,702,42,4,2025-11-05,pending
1694,27,22,5,2025-10-02,completed
1695,834,22,2,2025-09-21,pending
1696,794,7,2,2025-10-04,cancelled
1697,500,7,3,2025-10-14,pending
1698,283,40,2,2025-10-13,completed
1699,828,10,4,2025-09-01,cancelled
1700,672,25,4,2025-11-05,pending
1701,326,17,4,2025-10-09,cancelled
1702,29,19,4,2025-11-27,pending
1703,993,22,4,2025-09-20,cancelled
1704,410,50,5,2025-11-27,pending
1705,578,33,4,2025-11-23,cancelled
1706,25,19,2,2025-09-02,pending
1707,302,38,1,2025-09-22,pending
1708,588,19,4,2025-11-13,pending
1709,890,32,3,2025-10-19,cancelled
1710,292,41,5,2025-10-06,pending
1711,151,18,5,2025-09-16,cancelled
1712,800,12,2,2025-09-11,completed
1713,821,15,5,2025-10-02,cancelled
1714,458,49,4,2025-11-07,cancelled
1715,282,38,1,2025-11-15,pending
1716,742,5,1,2025-10-22,pending
1717,545,6,3,2025-09-16,cancelled
1718,374,42,5,2025-10-06,pending
1719,550,35,3,2025-09-30,pending
1720,902,11,5,2025-10-05,pending
1721,709,39,1,2025-09-12,pending
1722,143,16,1,2025-10-06,cancelled
1723,914,36,2,2025-08-31,completed
1724,837,40,5,2025-11-13,pending
1725,516,3,5,2025-11-06,cancelled
1726,169,46,3,2025-09-25,cancelled
1727,780,46,1,2025-08-31,completed
1728,366,45,5,2025-10-04,pending
1729,28,25,4,2025-11-03,cancelled
1730,450,38,3,2025-10-30,pending
1731,587,12,3,2025-11-22,completed
1732,393,36,3,2025-10-03,cancelled
1733,961,27,5,2025-09-10,completed
1734,386,23,1,2025-09-26,cancelled
1735,638,5,4,2025-10-10,cancelled
1736,556,7,2,2025-10-23,cancelled
1737,577,16,3,2025-09-27,completed
1738,93,38,1,2025-10-03,completed
1739,998,5,3,2025-11-25,cancelled
1740,141,12,3,2025-09-09,cancelled
1741,68,39,2,2025-11-12,cancelled
1742,817,1,5,2025-11-15,completed
1743,593,23,5,2025-11-05,cancelled
1744,105,26,5,2025-11-11,cancelled
1745,379,45,4,2025-11-09,cancelled
1746,727,29,4,2025-10-24,cancelled
1747,733,6,1,2025-10-05,completed
1748,987,14,2,2025-11-17,pending
1749,386,48,4,2025-10-11,pending
1750,49,31,1,2025-10-09,completed
1751,561,41,4,2025-10-24,cancelled
1752,585,24,5,2025-09-09,completed
1753,775,6,4,2025-10-26,cancelled
1754,221,18,2,2025-10-29,pending
1755,604,33,2,2025-09-26,pending
1756,433,33,1,2025-11-02,cancelled
1757,371,23,3,2025-10-12,pending
1758,814,30,5,2025-09-25,cancelled
1759,895,26,4,2025-10-07,pending
1760,495,37,5,2025-09-15,cancelled
1761,302,6,2,2025-09-20,cancelled
1762,612,50,1,2025-09-28,completed
1763,648,11,5,2025-09-01,pending
1764,425,43,5,2025-11-20,completed
1765,726,7,2,2025-11-01,completed
1766,595,42,2,2025-11-02,cancelled
1767,55,9,5,2025-08-29,cancelled
1768,343,26,1,2025-09-20,pending
1769,307,41,5,2025-09-05,completed
1770,433,47,1,2025-10-08,completed
1771,242,17,5,2025-10-21,completed
1772,65,48,2,2025-11-03,cancelled
1773,389,35,3,2025-10-07,pending
1774,808,6,4,2025-11-18,pending
1775,894,15,5,2025-11-02,completed
1776,896,25,2,2025-11-26,cancelled
1777,458,6,3,2025-11-16,cancelled
1778,21,1,5,2025-10-12,cancelled
1779,913,8,1,2025-11-16,cancelled
1780,620,49,5,2025-09-24,completed
1781,695,16,4,2025-10-15,cancelled
1782,571,12,5,2025-10-04,cancelled
1783,463,38,1,2025-09-27,completed
1784,569,10,3,2025-09-20,cancelled
1785,339,24,2,2025-09-04,pending
1786,595,27,2,2025-10-15,completed
1787,574,16,2,2025-10-06,pending
1788,91,23,4,2025-09-03,pending
1789,667,13,3,2025-08-31,completed
1790,228,7,1,2025-10-16,completed
1791,965,16,3,2025-09-16,completed
1792,374,36,3,2025-11-26,pending
1793,96,37,1,2025-11-03,completed
1794,350,39,5,2025-10-19,cancelled
1795,90,34,5,2025-11-03,pending
1796,677,44,4,2025-09-20,pending
1797,810,35,3,2025-09-22,cancelled
1798,760,38,5,2025-11-06,cancelled
1799,83,5,5,2025-11-04,pending
1800,634,28,3,2025-10-14,completed
1801,214,23,3,2025-10-19,pending
1802,22,24,4,2025-11-05,cancelled
1803,982,2,5,2025-11-15,pending
1804,77,9,5,2025-09-14,pending
1805,371,5,4,2025-11-16,completed
1806,615,27,5,2025-10-31,pending
1807,240,28,5,2025-10-28,cancelled
1808,197,27,1,2025-11-22,completed
1809,26,29,4,2025-09-04,cancelled
1810,136,33,4,2025-09-29,pending
1811,428,44,4,2025-11-10,completed
1812,559,19,1,2025-10-29,completed
1813,319,35,5,2025-10-25,completed
1814,525,22,2,2025-09-03,pending
1815,906,13,3,2025-10-16,pending
1816,247,5,4,2025-10-07,pending
1817,78,11,3,2025-09-10,completed
1818,588,38,5,2025-09-25,cancelled
1819,522,16,4,2025-09-16,pending
1820,665,28,5,2025-10-05,completed
1821,63,39,1,2025-09-26,pending
1822,130,36,4,2025-09-01,completed
1823,363,10,1,2025-09-12,pending
1824,986,40,3,2025-11-13,cancelled
1825,415,12,2,2025-09-06,completed
1826,778,2,5,2025-10-12,cancelled
1827,127,22,4,2025-10-18,cancelled
1828,526,37,3,2025-09-30,pending
1829,91,22,5,2025-10-07,cancelled
1830,414,23,2,2025-10-22,cancelled
1831,20,41,2,2025-11-26,pending
1832,607,34,2,2025-09-15,completed
1833,119,25,5,2025-11-15,pending
1834,104,14,3,2025-10-13,completed
1835,299,37,3,2025-11-18,pending
1836,127,48,2,2025-09-17,cancelled
1837,117,3,2,2025-10-14,pending
1838,346,22,2,2025-10-24,completed
1839,967,25,2,2025-09-30,completed
1840,943,38,5,2025-08-29,completed
1841,911,25,2,2025-11-18,pending
1842,145,6,3,2025-10-11,completed
1843,279,50,5,2025-11-25,pending
1844,309,5,1,2025-11-06,pending
1845,994,46,1,2025-09-01,cancelled
1846,427,28,2,2025-09-28,completed
1847,476,14,4,2025-11-21,completed
1848,993,13,5,2025-10-14,pending
1849,573,41,3,2025-10-21,pending
1850,152,10,3,2025-10-08,cancelled
1851,757,32,1,2025-08-29,pending
1852,215,18,5,2025-09-05,cancelled
1853,82,26,3,2025-11-06,cancelled
1854,132,21,3,2025-09-24,completed
1855,885,14,5,2025-11-14,completed
1856,943,1,4,2025-09-05,pending
1857,803,32,1,2025-10-06,pending
1858,54,37,1,2025-11-12,completed
1859,951,8,4,2025-09-17,completed
1860,320,27,5,2025-11-13,completed
1861,878,23,3,2025-10-14,pending
1862,298,44,2,2025-08-29,pending
1863,928,22,4,2025-10-08,pending
1864,520,13,3,2025-11-17,completed
1865,868,19,2,2025-10-07,cancelled
1866,481,42,4,2025-09-07,cancelled
1867,18,20,2,2025-09-22,cancelled
1868,973,17,4,2025-09-24,cancelled
1869,482,43,4,2025-10-31,cancelled
1870,697,8,4,2025-09-12,pending
1871,399,49,1,2025-09-02,pending
1872,293,47,4,2025-10-04,completed
1873,984,21,3,2025-10-22,pending
1874,823,44,3,2025-10-24,cancelled
1875,901,28,3,2025-09-20,completed
1876,181,7,2,2025-10-06,cancelled
1877,298,35,4,2025-11-18,completed
1878,561,37,5,2025-09-15,cancelled
1879,416,18,4,2025-11-05,pending
1880,681,31,5,2025-11-03,cancelled
1881,272,19,5,2025-09-30,completed
1882,21,50,2,2025-10-04,pending
1883,346,29,4,2025-11-20,pending
1884,25,45,2,2025-10-04,cancelled
1885,808,27,5,2025-10-27,completed
1886,559,37,5,2025-11-16,completed
1887,611,12,4,2025-10-10,completed
1888,509,3,1,2025-09-18,cancelled
1889,894,20,4,2025-09-15,completed
1890,406,48,2,2025-10-01,pending
1891,718,44,5,2025-11-01,completed
1892,983,39,1,2025-11-03,pending
1893,511,44,5,2025-10-13,cancelled
1894,732,10,3,2025-10-18,cancelled
1895,374,39,3,2025-10-15,pending
1896,948,38,1,2025-10-19,pending
1897,447,29,4,2025-11-21,completed
1898,645,49,1,2025-11-24,completed
1899,701,2,2,2025-10-01,cancelled
1900,183,38,1,2025-11-20,cancelled
1901,57,32,3,2025-09-05,cancelled
1902,592,4,2,2025-09-12,pending
1903,111,36,2,2025-10-15,cancelled
1904,201,43,1,2025-09-01,cancelled
1905,320,7,2,2025-11-06,completed
1906,452,30,2,2025-09-02,cancelled
1907,218,19,3,2025-10-14,completed
1908,794,26,5,2025-11-11,completed
1909,21,42,5,2025-10-02,pending
1910,421,1,4,2025-11-03,cancelled
1911,479,42,5,2025-09-04,pending
1912,854,28,1,2025-11-11,pending
1913,288,7,1,2025-09-18,cancelled
1914,706,21,5,2025-10-19,cancelled
1915,823,43,4,2025-10-27,completed
1916,1000,3,4,2025-10-15,cancelled
1917,460,40,2,2025-09-05,pending
1918,799,10,4,2025-11-13,completed
1919,124,6,2,2025-11-25,pending
1920,116,38,3,2025-09-24,completed
1921,141,14,2,2025-10-05,completed
1922,483,20,3,2025-10-08,completed
1923,65,41,1,2025-10-05,completed
1924,415,11,4,2025-10-14,cancelled
1925,636,40,2,2025-09-11,completed
1926,475,49,4,2025-11-20,completed
1927,436,20,2,2025-10-29,completed
1928,914,18,4,2025-09-18,completed
1929,13,29,2,2025-11-20,cancelled
1930,708,34,5,2025-11-19,cancelled
1931,895,28,2,2025-10-16,cancelled
1932,133,13,5,2025-09-21,completed
1933,456,1,2,2025-10-07,cancelled
1934,307,38,1,2025-09-16,completed
1935,271,23,5,2025-11-15,cancelled
1936,413,32,2,2025-09-02,cancelled
1937,238,34,2,2025-10-22,completed
1938,936,44,2,2025-11-22,completed
1939,441,29,2,2025-11-02,pending
1940,227,38,2,2025-11-10,completed
1941,130,30,1,2025-08-30,pending
1942,848,41,5,2025-10-13,pending
1943,792,13,4,2025-10-12,cancelled
1944,944,22,1,2025-11-18,pending
1945,547,40,5,2025-10-06,cancelled
1946,787,46,4,2025-11-26,pending
1947,185,7,4,2025-11-20,pending
1948,237,40,5,2025-08-29,cancelled
1949,638,24,5,2025-11-13,pending
1950,160,18,2,2025-08-29,completed
1951,824,1,1,2025-11-16,pending
1952,731,13,3,2025-11-19,completed
1953,568,27,3,2025-11-11,completed
1954,119,13,4,2025-11-04,completed
1955,604,34,4,2025-10-26,cancelled
1956,586,40,1,2025-11-09,pending
1957,578,15,3,2025-10-12,pending
1958,169,7,4,2025-09-05,cancelled
1959,668,34,3,2025-10-13,pending
1960,188,43,5,2025-10-18,completed
1961,421,9,1,2025-09-28,pending
1962,756,21,1,2025-09-04,pending
1963,977,31,4,2025-09-17,completed
1964,664,26,5,2025-11-14,pending
1965,529,16,1,2025-11-23,completed
1966,970,21,4,2025-10-16,completed
1967,556,31,2,2025-11-15,cancelled
1968,554,41,4,2025-09-21,cancelled
1969,194,32,4,2025-10-09,cancelled
1970,538,22,5,2025-10-20,pending
1971,531,45,2,2025-11-10,completed
1972,691,4,2,2025-10-11,completed
1973,600,17,1,2025-09-25,pending
1974,11,14,3,2025-10-04,cancelled
1975,134,13,1,2025-09-19,pending
1976,262,19,4,2025-08-31,cancelled
1977,868,50,5,2025-11-08,pending
1978,398,18,3,2025-10-02,completed
1979,126,48,4,2025-10-11,cancelled
1980,192,10,3,2025-09-09,pending
1981,984,18,1,2025-10-07,pending
1982,127,34,1,2025-11-14,completed
1983,295,36,2,2025-08-31,pending
1984,304,21,5,2025-09-21,completed
1985,320,24,4,2025-10-26,completed
1986,309,7,5,2025-09-21,completed
1987,391,33,5,2025-09-22,pending
1988,93,19,4,2025-10-14,pending
1989,214,36,3,2025-11-06,pending
1990,585,4,5,2025-09-21,pending
1991,406,36,2,2025-11-23,cancelled
1992,429,14,1,2025-10-04,completed
1993,304,39,5,2025-08-30,completed
1994,358,28,3,2025-11-08,completed
1995,898,43,3,2025-09-09,completed
1996,301,16,1,2025-10-19,pending
1997,597,46,4,2025-10-21,pending
1998,373,44,4,2025-09-16,cancelled
1999,962,29,5,2025-10-18,completed
2000,966,40,1,2025-09-13,completed
2001,749,32,3,2025-11-01,cancelled
2002,530,24,4,2025-09-05,completed
2003,495,4,3,2025-10-07,cancelled
2004,64,44,1,2025-10-31,pending
2005,740,43,1,2025-10-13,pending
2006,385,11,2,2025-09-21,pending
2007,983,26,2,2025-10-08,cancelled
2008,993,34,3,2025-10-22,completed
2009,57,23,2,2025-11-03,pending
2010,422,40,4,2025-08-29,cancelled
2011,933,44,4,2025-09-18,cancelled
2012,46,6,1,2025-10-21,completed
2013,752,16,1,2025-08-30,cancelled
2014,647,14,4,2025-11-16,pending
2015,508,8,3,2025-10-14,cancelled
2016,587,29,4,2025-09-16,pending
2017,147,43,4,2025-11-04,cancelled
2018,458,8,1,2025-09-21,pending
2019,799,11,2,2025-10-08,completed
2020,798,23,1,2025-09-29,completed
2021,873,3,2,2025-09-14,pending
2022,330,45,4,2025-10-10,completed
2023,567,43,5,2025-11-08,completed
2024,917,13,3,2025-11-09,cancelled
2025,158,12,1,2025-09-04,completed
2026,347,42,1,2025-11-12,cancelled
2027,403,41,5,2025-11-16,pending
2028,370,16,2,2025-09-14,cancelled
2029,385,35,4,2025-09-12,completed
2030,104,9,3,2025-10-06,cancelled
2031,830,12,1,2025-09-10,cancelled
2032,117,35,5,2025-09-28,pending
2033,460,13,2,2025-11-14,completed
2034,860,25,5,2025-09-24,cancelled
2035,771,8,1,2025-10-29,pending
2036,247,15,2,2025-09-25,cancelled
2037,597,29,5,2025-10-17,cancelled
2038,597,31,1,2025-11-22,pending
2039,990,3,5,2025-11-09,pending
2040,425,8,3,2025-09-24,pending
2041,604,17,3,2025-11-03,cancelled
2042,975,48,2,2025-10-21,pending
2043,729,20,2,2025-10-07,pending
2044,383,42,5,2025-09-29,completed
2045,557,48,3,2025-10-11,pending
2046,370,11,2,2025-11-05,cancelled
2047,140,30,3,2025-10-27,pending
2048,942,48,5,2025-09-24,completed
2049,216,42,1,2025-11-10,completed
2050,926,45,4,2025-11-24,cancelled
2051,22,36,5,2025-11-07,pending
2052,689,26,3,2025-11-16,completed
2053,109,39,5,2025-10-25,pending
2054,710,8,3,2025-10-02,completed
2055,955,27,2,2025-10-04,pending
2056,669,8,4,2025-10-11,completed
2057,227,42,4,2025-09-24,pending
2058,618,37,1,2025-10-23,completed
2059,454,39,3,2025-11-14,completed
2060,788,16,4,2025-11-25,cancelled
2061,27,29,4,2025-10-10,completed
2062,226,8,1,2025-09-20,cancelled
2063,36,26,5,2025-10-15,cancelled
2064,425,37,2,2025-10-07,pending
2065,329,4,2,2025-09-13,cancelled
2066,998,1,4,2025-11-26,completed
2067,247,2,3,2025-09-19,completed
2068,61,47,2,2025-09-16,pending
2069,468,8,5,2025-10-17,completed
2070,855,28,1,2025-09-01,completed
2071,894,17,1,2025-10-09,cancelled
2072,859,19,1,2025-09-24,pending
2073,115,31,2,2025-10-20,cancelled
2074,851,44,3,2025-10-04,cancelled
2075,306,49,5,2025-09-25,pending
2076,539,24,4,2025-09-16,cancelled
2077,185,24,5,2025-09-12,cancelled
2078,528,34,2,2025-11-09,pending
2079,220,3,1,2025-10-11,cancelled
2080,463,41,3,2025-11-01,pending
2081,680,31,5,2025-10-14,completed
2082,404,42,1,2025-09-16,pending
2083,561,24,4,2025-11-25,completed
2084,213,18,3,2025-09-28,pending
2085,406,14,1,2025-11-18,pending
2086,700,41,4,2025-10-01,completed
2087,888,17,4,2025-10-07,completed
2088,719,45,4,2025-09-27,cancelled
2089,444,11,5,2025-10-03,completed
2090,861,36,2,2025-09-16,pending
2091,845,38,1,2025-10-29,completed
2092,952,27,1,2025-10-31,cancelled
2093,649,38,5,2025-10-12,completed
2094,811,36,1,2025-11-19,completed
2095,18,4,1,2025-10-09,pending
2096,568,39,5,2025-08-29,cancelled
2097,117,44,1,2025-10-19,cancelled
2098,91,1,1,2025-10-18,pending
2099,205,37,4,2025-10-24,pending
2100,20,35,2,2025-09-22,cancelled
2101,665,7,2,2025-10-17,pending
2102,324,27,5,2025-11-08,completed
2103,185,22,2,2025-09-16,cancelled
2104,228,40,5,2025-11-15,completed
2105,763,18,3,2025-11-22,completed
2106,105,25,5,2025-09-22,completed
2107,148,36,2,2025-09-14,cancelled
2108,112,13,3,2025-09-11,cancelled
2109,502,37,3,2025-10-23,completed
2110,189,24,2,2025-10-08,cancelled
2111,254,50,3,2025-09-18,cancelled
2112,284,15,1,2025-11-20,pending
2113,827,12,2,2025-10-28,cancelled
2114,901,7,5,2025-11-03,completed
2115,874,5,4,2025-09-18,completed
2116,189,50,5,2025-10-26,completed
2117,59,47,1,2025-09-20,cancelled
2118,490,34,1,2025-10-12,completed
2119,274,7,2,2025-09-20,completed
2120,802,2,5,2025-09-13,cancelled
2121,471,44,2,2025-10-20,cancelled
2122,329,44,1,2025-11-18,pending
2123,28,4,1,2025-09-03,completed
2124,552,30,3,2025-10-24,completed
2125,650,18,4,2025-10-23,completed
2126,555,10,3,2025-09-04,pending
2127,602,50,2,2025-10-08,completed
2128,617,5,2,2025-11-23,cancelled
2129,429,48,4,2025-09-28,cancelled
2130,301,12,1,2025-10-25,pending
2131,340,47,4,2025-09-04,pending
2132,877,21,4,2025-11-20,cancelled
2133,181,21,3,2025-11-23,completed
2134,806,34,5,2025-10-21,cancelled
2135,501,25,5,2025-09-20,completed
2136,771,49,5,2025-08-31,completed
2137,778,9,2,2025-11-03,pending
2138,338,46,2,2025-11-08,cancelled
2139,520,21,4,2025-11-06,pending
2140,369,1,5,2025-09-25,pending
2141,222,21,5,2025-11-09,pending
2142,430,11,1,2025-09-28,cancelled
2143,927,5,4,2025-10-27,cancelled
2144,54,47,4,2025-09-19,pending
2145,9,26,3,2025-11-02,pending
2146,565,43,1,2025-10-30,completed
2147,104,6,3,2025-11-07,pending
2148,999,46,5,2025-09-14,pending
2149,847,6,1,2025-09-16,completed
2150,606,41,3,2025-09-11,completed
2151,823,14,3,2025-09-02,completed
2152,438,21,1,2025-09-29,pending
2153,690,7,1,2025-10-13,pending
2154,629,17,5,2025-10-18,completed
2155,629,31,3,2025-10-16,completed
2156,44,1,1,2025-10-30,cancelled
2157,83,39,5,2025-10-11,completed
2158,506,29,4,2025-11-07,cancelled
2159,141,7,1,2025-09-12,completed
2160,251,38,2,2025-09-01,cancelled
2161,414,23,3,2025-10-10,completed
2162,10,46,4,2025-11-02,pending
2163,662,26,1,2025-10-21,completed
2164,997,20,2,2025-08-30,completed
2165,828,31,2,2025-09-03,completed
2166,333,14,3,2025-09-25,pending
2167,306,26,3,2025-10-19,pending
2168,414,21,1,2025-11-09,completed
2169,676,48,2,2025-10-04,cancelled
2170,670,40,5,2025-10-03,cancelled
2171,898,1,1,2025-09-04,pending
2172,362,28,4,2025-11-19,completed
2173,579,14,3,2025-09-24,cancelled
2174,810,31,1,2025-11-10,completed
2175,899,47,1,2025-10-11,completed
2176,933,37,3,2025-11-02,completed
2177,764,3,4,2025-10-29,cancelled
2178,271,28,2,2025-11-19,completed
2179,658,15,4,2025-10-30,pending
2180,779,33,2,2025-10-26,completed
2181,839,49,5,2025-10-28,pending
